Resource ID,Service Name,Usage Quantity,Usage Unit,Region/Zone,CPU Utilization (%),Memory Utilization (%),Network Inbound Data (Bytes),Network Outbound Data (Bytes),Usage Start Date,Usage End Date,Cost per Quantity ($),Unrounded Cost ($),Rounded Cost ($),Total Cost (INR)
container-re-003700,Container Registry,198.4673,GB,europe-north1,6.12,17.81,111840532.0,136240507.0,2023-09-11,2023-10-11,0.026,5.55746972,5.55747,466.8275
cloud-sql-003701,Cloud SQL,2548.7797,Hours,europe-west3,36.83,47.34,9111821044.0,1683354785.0,2023-04-30,2023-05-14,0.40246012,1116.91560848,1116.915608,93820.9111
cloud-vpn-003702,Cloud VPN,3610.0051,Hours,europe-west3,6.85,8.96,3521660376.0,54437412.0,2024-08-16,2024-09-15,0.10410178,408.13294621,408.132946,34283.1675
cloud-interc-003703,Cloud Interconnect,4527.9302,Hours,europe-west1,6.35,3.83,82925286701.0,586954786.0,2024-11-07,2024-11-21,0.05748634,279.62791787,279.627918,23488.7451
firestore-003704,Firestore,590068.8025,Requests,us-west1,16.94,21.31,439776640.0,31104919.0,2023-06-04,2023-07-04,1.44e-06,0.8267229,0.826723,69.4447
cloud-nat-003705,Cloud NAT,3337.248,Hours,southamerica-east1,2.9,8.37,1035300208.0,4384183954.0,2024-01-29,2024-02-28,0.00418512,17.11085073,17.110851,1437.3115
cloud-build-003706,Cloud Build,5.1148,Hours,asia-southeast1,76.62,65.92,12214426.0,21247940.0,2023-11-28,2023-12-12,0.00452169,0.02529404,0.025294,2.1247
cloud-vpn-003707,Cloud VPN,3261.0779,Hours,asia-southeast1,11.74,22.36,142781660.0,822794023.0,2023-12-18,2024-01-01,0.11711625,437.07965144,437.079651,36714.6907
container-re-003708,Container Registry,537.6305,GB,us-east1,23.92,24.61,347793083.0,206101933.0,2023-01-10,2023-02-09,0.026,13.66741915,13.667419,1148.0632
cloud-vpn-003709,Cloud VPN,3470.5865,Hours,us-central1,3.37,6.93,566275873.0,1679334091.0,2023-01-24,2023-02-07,0.06427194,220.54882214,220.548822,18526.1011
compute-engi-003710,Compute Engine,8695.2824,Hours,europe-west3,37.22,22.46,1361719121.0,3854293117.0,2024-03-09,2024-04-08,0.29255182,2721.78067212,2721.780672,228629.5765
cloud-sql-003711,Cloud SQL,770.2405,Hours,us-central1,47.95,55.87,1387518626.0,666380523.0,2024-09-25,2024-10-09,0.03039993,23.67904396,23.679044,1989.0397
compute-engi-003712,Compute Engine,2516.4486,Hours,northamerica-northeast1,92.06,92.98,632321357.0,560657867.0,2023-11-11,2023-12-11,2.52058336,6699.92350971,6699.92351,562793.5748
dataflow-003713,Dataflow,10.4755,Hours,us-central1,67.72,59.83,8269690562.0,241457693.0,2024-08-07,2024-08-14,0.05391237,0.54431558,0.544316,45.7225
cloud-datapr-003714,Cloud Dataproc,18.1538,Hours,us-central1,56.29,64.61,130172477.0,46208958.0,2024-05-31,2024-06-30,0.0515839,0.97762701,0.977627,82.1207
cloud-interc-003715,Cloud Interconnect,1713.4579,Hours,northamerica-northeast1,0.76,0.1,5674631105.0,2045948298.0,2024-06-15,2024-07-16,0.2294006,420.25446839,420.254468,35301.3753
cloud-vpn-003716,Cloud VPN,1880.604,Hours,southamerica-east1,7.05,1.85,2529757996.0,239548024.0,2024-06-30,2024-07-07,0.12764057,290.28002497,290.280025,24383.5221
cloud-vpc-003717,Cloud VPC,748.1371,Hours,asia-east1,1.67,11.78,4965013093.0,795523177.0,2023-09-29,2023-10-06,0.00644435,5.45113386,5.451134,457.8952
dataflow-003718,Dataflow,1736.5989,Hours,us-east1,72.32,78.77,1219876675.0,266476664.0,2024-06-11,2024-07-11,0.02570002,46.50896034,46.50896,3906.7527
cloud-data-f-003719,Cloud Data Fusion,2.5093,Hours,asia-northeast1,33.93,36.6,18995871.0,25613256.0,2023-02-02,2023-02-09,0.73987879,2.17214978,2.17215,182.4606
cloud-nat-003720,Cloud NAT,6862.0663,Hours,europe-west3,4.48,8.09,1139744320.0,2801679857.0,2023-10-24,2023-11-23,0.0011627,8.79411169,8.794112,738.7054
cloud-vpc-003721,Cloud VPC,1367.7026,Hours,asia-southeast1,2.45,7.69,6058022296.0,4238645740.0,2023-10-05,2023-11-04,0.00568075,8.51733808,8.517338,715.4564
pub-sub-003722,Pub/Sub,499.0222,GB,australia-southeast1,25.17,33.18,285414929.0,77698975.0,2023-01-01,2023-01-31,0.05666634,33.47615412,33.476154,2811.9969
dataflow-003723,Dataflow,292.6276,Hours,asia-east1,75.32,68.48,1137328573.0,60553551.0,2023-12-04,2023-12-18,0.03533857,11.73488706,11.734887,985.7305
cloud-endpoi-003724,Cloud Endpoints,61056.8628,Requests,us-central1,8.5,13.56,33754284.0,186758028.0,2024-09-01,2024-10-01,2.607e-05,1.60134347,1.601343,134.5129
cloud-build-003725,Cloud Build,98.0679,Hours,southamerica-east1,58.65,43.17,116327305.0,107152390.0,2023-12-22,2024-01-05,0.00304371,0.3600198,0.36002,30.2417
cloud-sql-003726,Cloud SQL,1238.8849,Hours,europe-west1,37.0,54.22,289354512.0,1066455171.0,2023-01-14,2023-01-15,2.38424549,3196.09444019,3196.09444,268471.933
kubernetes-e-003727,Kubernetes Engine,3179.6975,Hours,europe-west3,35.93,42.97,4214376694.0,3246991957.0,2024-11-26,2024-12-10,0.08824949,288.26627831,288.266278,24214.3674
compute-engi-003728,Compute Engine,7024.7383,Hours,europe-west1,59.13,47.24,589883209.0,1023709060.0,2024-10-22,2024-10-29,4.2769169,32226.20479577,32226.204796,2707001.2028
cloud-nat-003729,Cloud NAT,4912.8004,Hours,europe-north1,3.73,7.1,233438251.0,1173501784.0,2023-04-10,2023-05-10,0.00272424,14.18371774,14.183718,1191.4323
cloud-sql-003730,Cloud SQL,8556.211,Hours,southamerica-east1,48.28,59.78,9705450308.0,1601562896.0,2024-11-11,2024-12-11,1.52163233,15377.54058441,15377.540584,1291713.4091
cloud-vpn-003731,Cloud VPN,7074.1391,Hours,asia-east1,13.93,12.59,1048529317.0,596397574.0,2024-05-29,2024-06-28,0.14122662,1112.28623867,1112.286239,93432.044
container-re-003732,Container Registry,34.1209,GB,asia-northeast1,3.11,14.85,141275435.0,35806111.0,2024-06-27,2024-07-11,0.026,0.94578121,0.945781,79.4456
bigquery-003733,BigQuery,65.4907,GB,asia-east1,17.32,19.8,1121394628.0,166575886.0,2023-04-26,2023-05-26,0.02175626,1.57148478,1.571485,132.0047
firestore-003734,Firestore,207990382.7542,Requests,asia-northeast1,6.95,15.82,190908563.0,13860794.0,2023-02-18,2023-02-25,9.6e-07,213.14699815,213.146998,17904.3478
cloud-functi-003735,Cloud Functions,134833.4289,Requests,asia-southeast1,27.75,22.36,135655456.0,33176213.0,2024-09-07,2024-10-07,1.42e-06,0.21110293,0.211103,17.7326
dataflow-003736,Dataflow,2734.0586,Hours,europe-west1,77.98,78.16,1404596159.0,945816859.0,2024-03-08,2024-04-07,0.04783251,136.141881,136.141881,11435.918
cloud-memory-003737,Cloud Memorystore,1866.6793,Hours,asia-southeast1,43.42,78.11,513801543.0,68278875.0,2023-11-05,2023-12-06,0.16088113,334.78734924,334.787349,28122.1373
cloud-cdn-003738,Cloud CDN,18243.71,GB,asia-northeast1,13.81,22.52,995041331.0,15946916209.0,2023-11-28,2023-12-29,0.01323426,258.49046065,258.490461,21713.1987
cloud-spanne-003739,Cloud Spanner,4923.3628,Hours,asia-southeast1,53.98,56.53,3687605706.0,3685866063.0,2023-11-19,2023-12-20,1.28689728,7227.63749782,7227.637498,607121.5498
cloud-data-f-003740,Cloud Data Fusion,4.7369,Hours,asia-northeast1,63.53,49.86,400928407.0,24675224.0,2024-09-15,2024-09-16,1.14208962,5.76178834,5.761788,483.9902
container-re-003741,Container Registry,1.2845,GB,us-east1,18.49,22.91,128760457.0,13180355.0,2023-10-29,2023-11-12,0.026,0.03390306,0.033903,2.8479
cloud-spanne-003742,Cloud Spanner,4001.9833,Hours,europe-west3,63.37,100.0,6989987198.0,2542261157.0,2023-11-07,2023-12-07,1.58392864,6721.59196112,6721.591961,564613.7247
compute-engi-003743,Compute Engine,1115.7408,Hours,australia-southeast1,51.72,43.95,2157550294.0,1628328268.0,2024-09-07,2024-09-21,3.81798321,4704.75572201,4704.755722,395199.4806
cloud-endpoi-003744,Cloud Endpoints,293289.6506,Requests,southamerica-east1,9.94,13.04,353446213.0,57964724.0,2023-08-19,2023-09-02,5.21e-06,1.7138958,1.713896,143.9672
cloud-cdn-003745,Cloud CDN,641.1687,GB,europe-north1,3.48,18.37,6718639626.0,2655428819.0,2023-12-08,2024-01-07,0.00999469,7.06986976,7.06987,593.8691
compute-engi-003746,Compute Engine,1945.0793,Hours,asia-east1,68.63,74.21,4191975599.0,1874411275.0,2023-01-04,2023-02-03,2.96627003,6364.89919399,6364.899194,534651.5323
cloud-armor-003747,Cloud Armor,12646209.5705,Requests,asia-northeast1,6.79,10.91,11206244.0,14082178.0,2024-04-28,2024-05-05,3.72e-06,51.4456694,51.445669,4321.4362
cloud-sql-003748,Cloud SQL,1430.3989,Hours,northamerica-northeast1,56.27,53.03,636568599.0,495886918.0,2023-06-10,2023-06-24,2.25496004,3191.03218126,3191.032181,268046.7032
kubernetes-e-003749,Kubernetes Engine,1620.7793,Hours,australia-southeast1,76.43,49.06,1654094209.0,229708239.0,2024-09-24,2024-10-08,0.07075961,134.91843228,134.918432,11333.1483
cloud-vpc-003750,Cloud VPC,3844.6455,Hours,europe-west1,0.1,6.66,3153322284.0,3774012973.0,2023-06-25,2023-07-02,0.0025328,10.07900121,10.079001,846.6361
cloud-memory-003751,Cloud Memorystore,939.1938,Hours,asia-southeast1,26.28,69.9,259807534.0,199509544.0,2024-12-30,2025-01-29,0.03728073,39.07328129,39.073281,3282.1556
cloud-storag-003752,Cloud Storage,3.193,GB,europe-west1,22.78,17.21,547570402.0,1271344271.0,2024-05-15,2024-05-29,0.00806496,0.0285373,0.028537,2.3971
cloud-load-b-003753,Cloud Load Balancing,820.769,Hours,asia-east1,13.3,15.84,769903921.0,538265508.0,2024-06-25,2024-07-25,0.01324474,11.91352613,11.913526,1000.7362
cloud-armor-003754,Cloud Armor,532947.1999,Requests,europe-north1,9.9,12.95,932903.0,16232585.0,2024-04-03,2024-04-17,5.38e-06,3.08585001,3.08585,259.2114
cloud-memory-003755,Cloud Memorystore,1036.6808,Hours,us-east1,23.56,72.14,858554494.0,57200371.0,2023-08-08,2023-08-22,0.09665831,95.39005866,95.390059,8012.7649
cloud-storag-003756,Cloud Storage,54553.7108,GB,us-west1,7.62,13.0,88446939708.0,48142481041.0,2023-10-30,2023-11-06,0.01437991,755.58785668,755.587857,63469.38
cloud-memory-003757,Cloud Memorystore,8334.9189,Hours,us-central1,39.97,71.15,292962673.0,638248715.0,2023-11-04,2023-12-04,0.10054107,817.78583582,817.785836,68694.0102
cloud-functi-003758,Cloud Functions,1000253.5866,Requests,europe-north1,46.14,57.02,107119203.0,36137025.0,2024-09-09,2024-09-16,1.43e-06,1.48810175,1.488102,125.0005
cloud-vpc-003759,Cloud VPC,2723.5056,Hours,asia-east1,7.85,9.16,6034226980.0,373446406.0,2023-08-16,2023-08-23,0.00479157,13.66433774,13.664338,1147.8044
cloud-armor-003760,Cloud Armor,5482424.804,Requests,us-west1,6.29,8.0,4151646.0,15380432.0,2023-07-25,2023-08-01,1.845e-05,106.42836448,106.428364,8939.9826
cloud-data-f-003761,Cloud Data Fusion,28.1139,Hours,europe-west3,57.16,61.67,514506435.0,174496022.0,2023-02-08,2023-03-10,1.10618077,33.70320792,33.703208,2831.0695
cloud-vpc-003762,Cloud VPC,2405.7055,Hours,asia-northeast1,5.38,11.26,1137255682.0,35155165088.0,2023-12-28,2024-01-27,0.00527696,13.90024312,13.900243,1167.6204
ai-platform-003763,AI Platform,7.1251,Hours,europe-north1,87.87,77.8,85182471.0,182236598.0,2024-07-22,2024-08-05,0.35666936,2.78659344,2.786593,234.0738
cloud-data-f-003764,Cloud Data Fusion,14.7889,Hours,asia-northeast1,32.08,44.11,21618754.0,259538206.0,2024-03-31,2024-04-30,1.0569724,16.76064488,16.760645,1407.8942
cloud-datapr-003765,Cloud Dataproc,714.6889,Hours,europe-west1,86.93,71.72,254600924.0,40308383.0,2023-08-20,2023-09-03,0.05606721,43.37875989,43.37876,3643.8158
cloud-build-003766,Cloud Build,6.6027,Hours,southamerica-east1,60.97,67.39,51560818.0,25646300.0,2024-08-01,2024-08-31,0.00505668,0.03889699,0.038897,3.2673
cloud-datapr-003767,Cloud Dataproc,138.8701,Hours,europe-north1,75.58,67.68,223286110.0,161493700.0,2023-10-13,2023-11-12,0.07616986,11.04373104,11.043731,927.6734
cloud-sql-003768,Cloud SQL,3182.1952,Hours,us-west1,46.51,72.05,2018194883.0,313947714.0,2024-01-23,2024-02-23,1.40145938,4477.3559969,4477.355997,376097.9037
cloud-armor-003769,Cloud Armor,1172026.0501,Requests,europe-north1,4.68,5.33,11457673.0,3556133.0,2023-08-18,2023-08-25,1.217e-05,14.79645984,14.79646,1242.9026
cloud-vpn-003770,Cloud VPN,2125.1194,Hours,europe-north1,10.37,11.84,218457069.0,244798603.0,2024-01-21,2024-02-20,0.14716688,325.84624775,325.846248,27371.0848
cloud-load-b-003771,Cloud Load Balancing,3130.0223,Hours,asia-east1,16.32,23.66,1422917105.0,1789934352.0,2024-09-16,2024-10-16,0.00849288,28.36727754,28.367278,2382.8513
bigquery-003772,BigQuery,1645.9413,GB,asia-northeast1,56.35,53.53,3692154300.0,256627219.0,2023-02-19,2023-03-21,0.02658608,48.385105,48.385105,4064.3488
cloud-vpn-003773,Cloud VPN,5779.8193,Hours,asia-east1,0.1,1.09,899320871.0,207442117.0,2024-06-28,2024-07-29,0.11837581,784.82552589,784.825526,65925.3442
cloud-load-b-003774,Cloud Load Balancing,2795.1638,Hours,asia-southeast1,16.22,17.9,13582069975.0,1545216420.0,2023-04-08,2023-05-08,0.01496318,47.0367009,47.036701,3951.0829
cloud-storag-003775,Cloud Storage,58.7292,GB,europe-north1,4.44,13.49,990751137.0,541905090.0,2023-10-22,2023-10-29,0.01143097,0.69133808,0.691338,58.0724
cloud-storag-003776,Cloud Storage,431497.6541,GB,southamerica-east1,12.46,17.32,12222077506.0,3897388720.0,2023-11-01,2023-12-01,0.02042996,10631.23162453,10631.231625,893023.4565
compute-engi-003777,Compute Engine,2167.943,Hours,us-west1,56.97,60.55,1300696875.0,3496255229.0,2024-04-13,2024-05-13,2.52906963,5277.64237533,5277.642375,443321.9595
cloud-memory-003778,Cloud Memorystore,3016.8324,Hours,northamerica-northeast1,71.66,86.21,130665297.0,44831554.0,2023-12-03,2024-01-02,0.154779,502.74894659,502.748947,42230.9115
cloud-cdn-003779,Cloud CDN,154.8506,GB,southamerica-east1,16.99,17.43,495075232.0,38549823968.0,2023-04-24,2023-05-24,0.00972151,1.73881018,1.73881,146.0601
cloud-sql-003780,Cloud SQL,2784.8377,Hours,us-west1,41.33,54.41,3707080174.0,1798109496.0,2024-08-20,2024-09-03,2.31694041,6403.72360046,6403.7236,537912.7824
dataflow-003781,Dataflow,12.7902,Hours,us-east1,71.88,95.54,1738076884.0,326722083.0,2023-03-17,2023-04-16,0.03532016,0.46638083,0.466381,39.176
container-re-003782,Container Registry,51.2125,GB,us-central1,15.9,21.77,763630181.0,107293310.0,2024-04-07,2024-05-07,0.026,1.37519568,1.375196,115.5164
pub-sub-003783,Pub/Sub,67209.5928,GB,us-central1,29.76,23.92,133954020.0,165341782.0,2024-06-25,2024-07-02,0.06776322,4427.81908975,4427.81909,371936.8035
cloud-build-003784,Cloud Build,56.2402,Hours,europe-north1,76.61,52.71,21813505.0,56488422.0,2023-07-31,2023-08-14,0.00347963,0.20802856,0.208029,17.4744
cloud-nat-003785,Cloud NAT,4435.4466,Hours,southamerica-east1,13.23,14.63,225786766.0,536584913.0,2023-04-18,2023-04-19,0.00674376,36.427563,36.427563,3059.9153
cloud-datapr-003786,Cloud Dataproc,99.9097,Hours,southamerica-east1,54.04,56.69,4364473015.0,1424051013.0,2024-05-29,2024-06-12,0.05827385,6.56547825,6.565478,551.5002
pub-sub-003787,Pub/Sub,85183.8933,GB,asia-northeast1,33.94,33.13,25320110680.0,509795795.0,2024-08-14,2024-08-21,0.05475052,5431.91756819,5431.917568,456281.0757
cloud-vpc-003788,Cloud VPC,1684.7343,Hours,asia-northeast1,9.05,13.56,12049808153.0,6908869369.0,2023-10-09,2023-11-09,0.00110221,1.9939469,1.993947,167.4915
ai-platform-003789,AI Platform,218.0553,Hours,us-west1,80.99,81.02,137750735.0,20136811.0,2024-09-24,2024-10-24,3.80919838,823.3656767,823.365677,69162.7168
cloud-vpn-003790,Cloud VPN,2207.3782,Hours,us-east1,1.51,8.48,637349356.0,1029174763.0,2023-06-20,2023-07-20,0.10770922,235.7687248,235.768725,19804.5729
cloud-memory-003791,Cloud Memorystore,2099.9946,Hours,europe-west1,43.27,85.67,461341508.0,95315069.0,2023-06-01,2023-07-01,0.09382436,211.96013323,211.960133,17804.6512
cloud-datapr-003792,Cloud Dataproc,808.5175,Hours,australia-southeast1,79.04,75.34,544366150.0,1377558090.0,2024-01-18,2024-01-19,0.03817729,36.15292683,36.152927,3036.8459
cloud-storag-003793,Cloud Storage,613.8704,GB,southamerica-east1,11.67,16.67,4744904079.0,471447195.0,2023-01-22,2023-02-21,0.01898404,14.31083555,14.310836,1202.1102
pub-sub-003794,Pub/Sub,2326.3376,GB,us-east1,27.06,23.8,1230288146.0,1957461097.0,2023-11-23,2023-11-30,0.04059926,91.12495806,91.124958,7654.4965
kubernetes-e-003795,Kubernetes Engine,5163.2633,Hours,asia-northeast1,54.41,42.32,5103019470.0,4411458113.0,2023-05-05,2023-06-04,0.01718382,99.14660045,99.1466,8328.3144
cloud-endpoi-003796,Cloud Endpoints,9000706.8487,Requests,southamerica-east1,17.89,22.39,260744100.0,14544758.0,2023-05-09,2023-06-08,1.13e-05,116.00159134,116.001591,9744.1337
container-re-003797,Container Registry,474.4937,GB,europe-west1,17.82,23.22,82864104.0,2161058120.0,2023-12-24,2023-12-31,0.026,12.45723707,12.457237,1046.4079
bigquery-003798,BigQuery,1380.5304,GB,us-west1,17.79,31.38,701106403.0,382790689.0,2024-06-27,2024-07-11,0.00954789,13.13712936,13.137129,1103.5189
cloud-storag-003799,Cloud Storage,92.5639,GB,us-west1,1.42,10.44,754976904.0,3272423178.0,2023-05-06,2023-05-07,0.02106911,1.99659149,1.996591,167.7137
cloud-interc-003800,Cloud Interconnect,867.9984,Hours,australia-southeast1,2.22,4.93,4433392292.0,6757400290.0,2024-04-17,2024-04-24,0.20446296,206.5350895,206.53509,17348.9475
firestore-003801,Firestore,36273707.2645,Requests,southamerica-east1,4.85,10.73,124962565.0,33539346.0,2024-05-23,2024-05-30,7.7e-07,32.29688381,32.296884,2712.9382
cloud-sql-003802,Cloud SQL,2590.211,Hours,asia-northeast1,68.85,88.4,1646685422.0,509345073.0,2023-08-11,2023-09-10,2.10535056,5867.33839957,5867.3384,492856.4256
cloud-vpn-003803,Cloud VPN,5309.1694,Hours,australia-southeast1,6.94,0.1,3634885743.0,88050790.0,2023-08-03,2023-08-17,0.05603536,343.33339824,343.333398,28840.0055
ai-platform-003804,AI Platform,429.1906,Hours,us-east1,84.29,86.16,755072289.0,60094394.0,2023-12-08,2024-01-07,4.39644909,1830.39312578,1830.393126,153753.0226
cloud-run-003805,Cloud Run,75.1098,Hours,asia-northeast1,53.18,60.41,186545487.0,80920524.0,2024-01-11,2024-02-10,0.00016645,0.01360471,0.013605,1.1428
cloud-armor-003806,Cloud Armor,16378180.1596,Requests,us-east1,0.1,0.1,25393884.0,1628707.0,2023-12-09,2024-01-08,5.55e-06,91.09220765,91.092208,7651.7454
cloud-spanne-003807,Cloud Spanner,5196.5892,Hours,us-central1,55.62,74.82,1846185244.0,753961617.0,2023-07-10,2023-07-24,1.14294935,5794.12599305,5794.125993,486706.5834
cloud-nat-003808,Cloud NAT,3943.8205,Hours,europe-north1,4.51,4.51,5412843389.0,273025736.0,2023-09-10,2023-09-24,0.00138329,5.83549811,5.835498,490.1818
cloud-cdn-003809,Cloud CDN,470.0485,GB,southamerica-east1,21.45,25.24,36338228921.0,155611480052.0,2023-09-03,2023-09-17,0.00833808,4.48981839,4.489818,377.1447
cloud-data-f-003810,Cloud Data Fusion,155.7661,Hours,southamerica-east1,45.84,38.46,298817438.0,19386873.0,2024-08-31,2024-09-14,0.67147877,125.06207109,125.062071,10505.214
ai-platform-003811,AI Platform,25.5159,Hours,europe-west1,70.01,66.57,158295526.0,37167809.0,2023-09-13,2023-09-20,1.74948257,45.81908781,45.819088,3848.8034
cloud-functi-003812,Cloud Functions,11191104.6496,Requests,europe-north1,9.07,16.87,191301935.0,476045592.0,2023-03-12,2023-04-11,5.6e-07,6.87539186,6.875392,577.5329
cloud-build-003813,Cloud Build,152.4732,Hours,us-central1,52.51,49.43,118496381.0,89667242.0,2024-12-14,2024-12-28,0.00490382,0.73877929,0.738779,62.0575
cloud-datapr-003814,Cloud Dataproc,288.8849,Hours,europe-west1,61.66,65.1,120076334.0,1273916991.0,2024-07-02,2024-08-01,0.03696518,11.2707608,11.270761,946.7439
cloud-functi-003815,Cloud Functions,129544.8747,Requests,asia-east1,20.1,38.02,22501650.0,90281474.0,2024-01-18,2024-02-18,1.81e-06,0.25496922,0.254969,21.4174
cloud-vpc-003816,Cloud VPC,1242.3968,Hours,asia-east1,4.4,7.67,10045829601.0,1274573864.0,2023-05-19,2023-06-02,0.00337653,4.68561939,4.685619,393.592
cloud-spanne-003817,Cloud Spanner,7428.0622,Hours,europe-west3,66.3,91.07,93174675.0,413016771.0,2023-08-02,2023-08-16,1.96913127,16503.65205003,16503.65205,1386306.7722
cloud-build-003818,Cloud Build,4.194,Hours,europe-north1,42.96,54.73,8416428.0,28899306.0,2024-10-10,2024-10-17,0.00334818,0.01559882,0.015599,1.3103
pub-sub-003819,Pub/Sub,9359.112,GB,us-central1,20.58,16.22,1320404059.0,568638453.0,2023-08-24,2023-09-23,0.06779695,624.18705494,624.187055,52431.7126
cloud-vpn-003820,Cloud VPN,2064.6218,Hours,europe-west3,12.84,11.43,53330039.0,300084736.0,2024-08-11,2024-09-10,0.09021319,198.19877585,198.198776,16648.6972
firestore-003821,Firestore,17862721.1165,Requests,us-east1,6.76,19.35,1117255166.0,17174179.0,2024-09-13,2024-10-13,6e-07,10.83198334,10.831983,909.8866
cloud-data-f-003822,Cloud Data Fusion,286.611,Hours,asia-southeast1,59.39,81.12,75019290.0,39804883.0,2024-06-01,2024-07-01,1.14771181,349.79169636,349.791696,29382.5025
cloud-storag-003823,Cloud Storage,33604.1412,GB,northamerica-northeast1,4.45,14.67,1462504273.0,4283339276.0,2023-10-04,2023-11-03,0.01260968,444.22276592,444.222766,37314.7123
firestore-003824,Firestore,156688357.3764,Requests,australia-southeast1,12.13,19.13,295693055.0,131340784.0,2023-12-03,2024-01-02,7.6e-07,133.35390069,133.353901,11201.7277
cloud-spanne-003825,Cloud Spanner,1189.684,Hours,asia-northeast1,53.32,55.31,3003630340.0,373342337.0,2024-04-09,2024-04-16,2.24778734,2858.15022104,2858.150221,240084.6186
cloud-run-003826,Cloud Run,2325.4582,Hours,southamerica-east1,33.85,66.42,481765705.0,355635564.0,2024-07-27,2024-08-27,0.00018666,0.5354127,0.535413,44.9747
cloud-functi-003827,Cloud Functions,69395783.111,Requests,us-west1,22.15,25.58,71844684.0,95208101.0,2023-02-05,2023-02-12,1.64e-06,112.94837611,112.948376,9487.6636
